Name,Ticker,"Sub-Sector","Market Cap","Promoter Holding Change – 3M","Promoter Holding","Retail Investor Holding","Pledged Promoter Holdings","No. of Shareholders","MF Holding Change – 3M","Insider Trades - 6M Cumulative","Mutual Fund Holding","Insider Trades - 3M Cumulative","Insider Trades - 1M Cumulative","Insurance Firms Holding","FII Holding Change – 6M","FII Holding Change – 3M","Foreign Institutional Holding","DII Holding Change – 6M","DII Holding Change – 3M","Domestic Institutional Holding","Promoter Holding Change – 6M "," MF Holding Change – 6M","Bulk Deals - 6M Cumulative","Bulk Deals - 3M Cumulative","Bulk Deals - 1M Cumulative"
BC Power Controls Ltd,BCP,"Cables","33.853","14.131443113648023","24.787628487797683","58.0451444028659","0","37941","0","18.707482993197278","0","0","0","0","-0.021458826386417246","-0.021458826386417246","0.2080853913006576","0","0","0","14.131443113648023","0","-0.11224489795918369","0","0"
Rollatainers Ltd,ROLLT,"Packaging","33.76755","0","50.957662015751815","36.36405788989725","0","33423","0",,"0",,,"0","0","0","0.021988565945708232","0","0","0.00027985447567265026","0","0",,,
Cospower Engineering Ltd,COSPOWER,,"33.75",,"73.33326666666666","11.600000000000001","0","58",,,"0",,,"0","0",,"0","0",,"0","0","0","-0.06666666666666665","-0.06666666666666665","0"
Lakshmi Finance and Industrial Corp Ltd,LFIC,"Diversified Financials","33.69","0","47.0034","39.36483333333333","0","4539","0",,"0",,,"0","0.0003333333333333333","0.0003333333333333333","0.0003333333333333333","0","0","0.03","0","0","-0.2833333333333332","-0.2833333333333332","0"
CMI Ltd,CMICABLES,"Cables","33.6576597","-18.926701846712174","7.928606515681184","44.49488774170475","0","17287","0","-11.948776402894108","0","-4.061386656660504","0","0","0.19543961340841542","0.19543961340841542","1.0065477012354487","12.38222632573589","12.38222632573589","23.12985771853888","-18.963214189250362","0","-4.784077723621408","-2.11401596647553","0"
EP Biocomposites Ltd,EPBIO,,"33.63",,"69.30811775200713","20.40344930121915","0","249",,,"0",,,"0",,,"1.1894142134998513",,,"0",,,,,
Sj Corporation Ltd,SJCORP,"0","33.628875","0","70.8557749850389","14.647971274685817","0","539","0",,"0",,,"0","0","0","0","0","0","0","0","0",,,
PCS Technology Ltd,PCS,,"33.5210832","0","70.16450590116968","18.150387216604027","0","27267","0",,"0.6280608497758807",,,"0.9072260528860238","0","0.0033411808124386624","0.0033411808124386624","0.020113908490880572","0.01677272767844218","1.5601500610218944","0","0",,,
Onesource Ideas Venture Ltd,OIVL,"Investment Banking & Brokerage","33.5175","0","40.01216260162602","6.6274796747967475","0","2617","0","39.979642276422766","0","0","0","0","0","0","0","0.006504065040650406","0.006504065040650406","0.006504065040650406","0","0",,,
Patspin India Ltd,PATSPINLTD,"Textiles","33.42452","0","64.99650064683054","18.915171410090554","23.565346054333762","14242","0",,"0.0019404915912031048",,,"0","0","0","0","0","0","0.017141009055627425","0","0",,,
Bhanderi Infracon Ltd,BHANDERI,"Real Estate","33.418242","0","56.98220750211816","3.974428098282369","0","43","0",,"0",,,"0","0","0","0","0","0","0","0","0",,,
Elixir Capital Ltd,ELIXIR,"Diversified Financials","33.397416","0","71.28825475599669","10.350272263578715","0","2628","0",,"0",,,"0","0","0","0","0","0","0","0","0","-2.02813964709126","-2.02813964709126","0"
Hardcastle and Waud Manufacturing Co Ltd,HARDCAS,"Commodity Chemicals","33.389352360000004","0","73.61326555541493","14.718296800171899","0","1324","0",,"0.08241669291245876",,,"0","0","0","0","0","0","0.08241669291245876","0.14717266591510736","0","1.8749797637584367","1.8749797637584367","0"
