Name,Ticker,"Sub-Sector","Market Cap","Working Capital Turnover Ratio","Current Ratio","Net Income / Liabilities","Long Term Debt to Equity","Inventory Turnover Ratio","Earning Power","Debt to Equity","Days of Sales Outstanding","Days Payable Outstanding","Days of Inventory Outstanding","Cash Conversion Cycle","Asset Turnover Ratio","Quick Ratio","Interest Coverage Ratio"
Adjia Technologies Ltd,ADJIA,,"2.48713","0.10404624277456649","9.857142857142856",,"0",,,"2.2421524663677124","446.11111111111114","182.5","0",,"0.03742203742203742","9.857142857142856",
Ishaan Infrastructures and Shelters Ltd,IISL,,"2.4862464","0.030855539971949505","15.489795918367347",,"4.385964912280702",,,"5.847953216374269","3650",,,,"0.027380211574362164","15.489795918367347","-0.5"
MaxAlert Systems Ltd,MASL,"Building Products - Granite","2.483865","1.0796460176991147","0.24390243902439024",,,"2.6239999999999997",,,"458.11987704918033","662.1189024390244","139.10060975609755","390.9372548537","0.38868976503385105","0.24390243902439024",
Shashank Traders Ltd,SHASHANK,"Textiles","2.47504","0.026666666666666665","1.1217712177121772",,"0",,,"0","15330",,,,"0.0022371364653243843","1.1217712177121772",
Promact Impex Ltd,PROMACT,"Plastic Products","2.474484","-0.014571948998178506","0.4837511606313835",,,,,,"21785.9375","1460","0",,"0.009638554216867469","0.4837511606313835","-1.2461538461538462"
Rubra Medicaments Ltd,RUBRAME,"Pharmaceuticals","2.460735","3.4358974358974357","3.111111111111111",,"0",,,"0","80.8084577114428","0","0",,"2.271186440677966","3.111111111111111",
Brijlaxmi Leasing and Finance Ltd,BRIJLEAS,"Investment Banking & Brokerage","2.4570975","-12.307692307692308","1.0104166666666667","0.5529953917050698","347.3684210526315",,"0.6569343065693436","347.3684210526315","0",,,,"0.08662696264212237","1.0104166666666667",
Abhishek Infraventures Ltd,ABHIINFRA,"Construction & Engineering","2.453814","0","2.2719298245614037",,"23.529411764705884",,,"23.529411764705884",,,,,"0","2.2719298245614037",
Ozone World Ltd,OZONEWORLD,"Commodities Trading","2.437716126","67.99999999999994","0.8947368421052632","15.789473684210606","0",,"1.6923076923076925","0","0",,,,"0.05271317829457364","0.8947368421052632","5.500000000000001"
Rose Merc Ltd,ROSEMER,"Commodities Trading","2.43522","21.333333333333336","1.1428571428571428",,"2.9045643153526974",,,"2.9045643153526974","0",,,,"0.08258064516129032","1.1428571428571428","-2.222222222222222"
Cistro Telelink Ltd,CISTRO,"Telecom Services","2.413121","0.25892857142857145","8.727272727272727",,"2.0316027088036117",,,"2.0316027088036117","25.172413793103452","182.50000000000003","0",,"0.05960945529290852","8.727272727272727",
Padmanabh Industries Ltd,PADMAIND,"Diversified Chemicals","2.394535","-0.4666666666666666","0.8035714285714284",,"60.83333333333337",,,"66.6666666666667","799.5238095238094","367.57042253521126","0","1913.8778230369","0.05377720870678617","0.8035714285714284",
Neogem India Ltd,NOGMIND,"Precious Metals, Jewellery & Watches","2.386224","0.008032128514056228","1.1758023288838397",,"0","0",,"272.4924012158055","300103",,,,"0.0011964584828906438","1.1721101959670546",
Rahul Merchandising Ltd,RAHME,"Textiles","2.36374425","-0.28571428571428575","0.05263157894736842",,,,,,"0",,,,,"0.05263157894736842",
Jaihind Projects Ltd,JAIHINDPRO,"Construction & Engineering","2.3417863199999998","-0.4214793741109532","0.6721505209143213",,,"2.1019108280254777",,,"2726.413263584205","11052.863636363636","173.65151515151513","2076.47083096","0.09219758848697004","0.6721505209143213","-3435"
Planter's Polysacks Ltd,ZPPOLYSA,"Plastic Products","2.3226","0","0",,,,,,,,,,,"0",
Sarthak Global Ltd,SARTHAKGL,"Investment Banking & Brokerage","2.295","0.449939197405756","1.3710575139146568",,"577.3584905660377",,,"633.9622641509434","720.7927927927929",,,"804.7399993868","0.2221332799679808","1.3537414965986394",
Agarwal Fortune India Ltd,AGARWAL,"Diversified Financials","2.2742208","-2.7500000000000004",,,"0",,,"0","8.295454545454545",,,,"0.3013698630136986",,
Anna Infrastructures Ltd,ANNAINFRA,"Real Estate","2.2686","0.0638904734740445","22.9",,"0.7494646680942185","0",,"2.355460385438972","0",,,,"0.0563097033685269","11.899999999999999",
Hindusthan Udyog Ltd,ZHINUDYP,"Industrial Machinery","2.2678451","0.7363392921763046","2.298482293423272","62.57916959887403","0.002976101901729101","0.46483590087073007","9.179075983199697","0.1398767893812684","26.368684883035186","327.1325648414986","785.2233429394814",,"0.1362035958606102","2.1487727187558554","73.5918367346939"
Linaks Micro Electronics Ltd,LINAKS,"Electrical Components & Equipments","2.253589","1.0384615384615388","3.2307692307692304",,,"0.11764705882352941",,,"94.62962962962962","608.3333333333334","3102.5","5735.6906392787","0.0685279187817259","1.1538461538461535",
Motilal Oswal Nifty 200 Momentum 30 ETF,MOMOMENTUM,"Equity","2.209998054",,,,,,,,,,,,,,
Adarsh Mercantile Ltd,ADARSH,"Commodities Trading","2.208675","-0.5177664974619289","0.4815789473684211","1.0416666666666619","0","0",,"50.76071922544951","157.45098039215688",,,,"0.09251700680272108","0.37368421052631584",
Bhoruka Aluminium Ltd,BHRKALM,,"2.19768568","0","0.06331309627059817",,"20.65727699530518",,,"20.65727699530518",,,,,"0","0.06331309627059817",
Mahavir Industries Ltd,MAHAVIRIND,"IT Services & Consulting","2.18","15.999999999999986","1.0103092783505154","1.0204081632653061",,,"3.061224489795918",,"228.125",,,"242.0260400064","0.16","1.0103092783505154",
Ahimsa Industries Ltd,AHIMSA,"Plastic Products","2.17074","3.038487508440243","2.2122641509433962","3.810775295663621","9.191176470588236","3.066219614417435","1.9801980198019875","30.58823529411765","89.6277777777778","36.51995626025151","119.03909240021869",,"0.9995557529986674","1.3003144654088048","1.2352941176470633"
Bronze Infra-Tech Ltd,BITL,"Construction & Engineering","2.1595625","-6.056210335448776","0.6966178697627461","0.37655919039773333","58.691206543967276",,"0.48543689320387695","58.691206543967276","161.95508982035926","225.20922093730977","0","-63.1589209218","1.206429474444645","0.6966178697627461",
Shivansh Finserve Ltd,SHIVA,"Investment Banking & Brokerage","2.15904","0.19965772960638908","3.5736040609137047","0.5438066465256808","193.5483870967742",,"0.6938421509106687","246.23655913978496","94.9",,,,"0.10376519418914913","3.4263959390862935",
Solis Marketing Ltd,SOLISMAR,"Electrical Components & Equipments","2.1546","0.05084745762711864","2.2453271028037385",,"0",,,"44.21641791044776","1743.888888888889",,,,"0.02584968884633796","2.2453271028037385",
Harmony Capital Services Ltd,HRMNYCP,"Investment Banking & Brokerage","2.1156345","0.044444444444444446","57.00000000000001",,"0",,,"1.5267175572519083","0",,,,"0.03773584905660377","57.00000000000001",
Vax Housing Ltd,VAXHS,"Consumer Finance","2.1125632","0.048780487804878044","21.500000000000004",,"0",,,"0","7300",,,,"0.0009197516670498967","21.500000000000004",
Desh Rakshak Aushdhalaya Ltd,DESHRAK,"Pharmaceuticals","2.099327252","2.1792618629173988","2.1952191235059764","6.997084548104963","46.44396551724137","3.5454545454545454","5.018587360594798","46.44396551724137","230.47983870967744","325.558608058608","102.94871794871794",,"0.4037772712471508","1.856573705179283","3.3750000000000018"
Ace Edutrend Ltd,ACEEDU,"Education Services","2.0978461","0","1.3685503685503684",,"0",,,"0",,,,,"0","1.3685503685503684",
Vikalp Securities Ltd,VIKALPS,"Investment Banking & Brokerage","2.075292","0.07722007722007723","24.454545454545453",,"0",,,"1.3953488372093024","0",,,,"0.045714285714285714","24.454545454545453",
Carnation Industries Ltd,CARNATIN,"Iron & Steel","2.06738168","-15.08333333333332","0.7250000000000001",,,"1.6666666666666667",,,"116.96132596685084","40442","219",,"0.21912832929782083","0.7250000000000001","-1.2068965517241403"
Brilliant Portfolios Ltd,BRIPORT,"Investment Banking & Brokerage","2.062697","0.34264705882352947","2.017160686427457","1.5200368493781675","196.91119691119692",,"1.4586160108548174","196.91119691119692","0",,,,"0.07898305084745763","2.0078003120124803",
Richirich Inventures Ltd,RICHIRICH,"Diversified Financials","2.0592","0.05617977528089888","178",,"0",,,"0","0",,,,"0.0546448087431694","178",
Classic Global Finance and Capital Ltd,CCFCL,"Investment Banking & Brokerage","2.056768","0.09783845278725825","3.5928143712574854","1.7857142857142838","0",,"0.5249343832020995","8.080808080808081","246.1627906976744",,,,"0.05375","3.5928143712574854",
Kiran Print Pack Ltd,KIRANPR,"Stationery","2.051189","0.4959677419354839","14.210526315789476","21.052631578947338","0",,"1.592356687898084","0","22.256097560975608","7.1103896103896105","0",,"0.39171974522292996","14.210526315789476","4.999999999999983"
JPT Securities Ltd,JPTSEC,"Investment Banking & Brokerage","2.02905","0.11627906976744189","2.84",,"43.764172335600904",,,"43.764172335600904","0",,,,"0.05891805034815212","2.84",
Crescent Leasing Ltd,CLLIMITED,"Diversified Financials","2.025366","0","1.0034227820372397",,"103.21199143468951",,,"103.21199143468951",,,,,"0","1.0034227820372397",
Mudra Financial Services Ltd,MUDRA,"Diversified Financials","2.02404","1.0469798657718121","14.599999999999994","238.4615384615385","0",,"4.382470119521913","0","9.35897435897436",,,,"0.07882769075290551","9.999999999999996",
Madhur Industries Ltd,MADHURIND,"Packaged Foods & Meats","2.01637","0.09268292682926828","4.358974358974359",,"0.6920415224913495","0.15730337078651688",,"0.6920415224913495","3601.9736842105262","2659.285714285714","2320.3571428571427",,"0.053748231966053744","4.145299145299146",
GSL Securities Ltd,GSLSEC,"Diversified Financials","2.015","0.04423076923076923","43.5",,"0",,,"0","0",,,,"0.03945111492281304","43.5",
Goldcoin Health Foods Ltd,GOLDCOINHF,"Packaged Foods & Meats","1.9955985","0.12658227848101267","5.0588235294117645",,"10.236220472440944",,,"10.236220472440944","3321.499999999999","821.2500000000001","0",,"0.029717682020802376","5.0588235294117645",
Id Info Business Services Ltd,IDINFO,"IT Services & Consulting","1.98125","3.3684210526315788","0.8095238095238095","3.7800687285223358",,,"24.999999999999993",,"17.109375",,,,"0.5333333333333332","0.8095238095238095",
Sagar Systech Ltd,SAGARSYST,"Software Services","1.976","-1.4210526315789473","0.23076923076923075","12.676056338028166","0",,"1.4970059880239521","2.0100502512562812","0",,,,"0.033169533169533166","0.23076923076923075",
Universal Arts Ltd,UNIVARTS,"Movies & TV Serials","1.9740402","0.16076696165191737","112.5",,"0","1.271111111111111",,"0","277.9357798165138","15.314685314685315","287.15034965034965",,"0.15482954545454544","88.66666666666667",
Powerful Technologies Ltd,POWERFUL,"Power Transmission & Distribution","1.95423462","0.0006478781988986072","1.2227619708535737",,,"0",,,"729817.4999999999",,,,"0.00028437366699843596","1.1172796668979874",
Cinerad Communications Ltd,CINERAD,"Advertising","1.95","0.2727272727272727","11.5",,"0",,,"0","0",,,,"0.046875","11.5",
Yuranus Infrastructure Ltd,YURANUS,"Diversified Financials","1.9215","0.4297520661157026","10.818181818181818","13.043478260869598","0",,"2.092050209205021","0","175.48076923076923",,,,"0.2241379310344828","10.818181818181818",
Kabra Drugs Ltd,KABRADG,"Pharmaceuticals","1.909041","0","0.6194690265486724",,,,,,,,,,"0","0.6194690265486724",
T Spiritual World Ltd,TSPIRITUAL,"Commodities Trading","1.90019","0.06993006993006994","24",,"0",,,"0","0",,,,"0.01972386587771203","24",
Aryan Share & Stock Brokers Ltd,ARYAN,"Investment Banking & Brokerage","1.884","0.613583138173302","1.8358208955223883","23.976608187134474","0",,"3.461296412838262","0","19.503816793893133",,,,"0.08349267049075844","1.8358208955223883",
PFL Infotech Ltd,PFLINFOTC,"0","1.8770031","-0.5238095238095237","0.24000000000000002",,"0.6482982171799025",,,"0.6482982171799025","0",,,,"0.01595358955765047","0.24000000000000002",
Fischer Chemic Ltd,FISCHER,"Commodity Chemicals","1.86534","0","0.11904761904761904",,,,,,,,,,"0","0.11904761904761904","-19"
India Infraspace Ltd,INDINFRA,"Construction & Engineering","1.862","-0.09268292682926828","0.4803996925441966",,,"0",,,"1783.3771929824563",,,,"0.04012671594508976","0.2621060722521137",
Charms Industries Ltd,CHARMS,"Consumer Finance","1.8518511","0.5714285714285715","1.636363636363636",,"0",,,"11.363636363636354","0",,,,"0.10169491525423731","1.636363636363636",
Mahasagar Travels Ltd,MHSGRMS,"Tour & Travel Services","1.840059","-9.104477611940299","0.4990272373540856",,,"50",,,"28.481967213114757","62.323129251700685","7.3",,"3.0571333110591374","0.41926070038910507","-2.352941176470597"
Indian Bright Steel Co Ltd,IBRIGST,"Iron & Steel","1.82","0.4","2.6",,"0",,,"47.058823529411725","0",,,,"0.05797101449275363","2.6",
Servoteach Industries Ltd,SERVOTEACH,"Industrial Machinery","1.819127","0","1.5999999999999999",,,,,,,,,,"0","1.5999999999999999",
Bhudevi Infra Projects Ltd,BHUDEVI,"Textiles","1.817338248","-0.38095238095238093","0","35.714285714285744",,,,,"58.66071428571428",,,,,"0",
Woodsvilla Ltd,WOODSVILA,"Hotels, Resorts & Cruise Lines","1.816228","0.24157303370786515","21.88888888888889","6.249999999999985","0","0.05479452054794521","0.43668122270742304","0.7042253521126761","12.732558139534884","164.24999999999997","6661.25",,"0.09357997823721437","2.333333333333333",
RKD Agri & Retail Ltd,RKDAGRRTL,,"1.8","-0.5676567656765676","0.5702247191011236","0.5305039787798423",,"0.6","1.6286644951140086",,"449.88372093023264","57.79166666666667","608.3333333333334",,"0.27086614173228346","0.2724719101123595","1.6666666666666687"
Anand Projects Ltd,ANANDPROJ,"Construction & Engineering","1.7938368","0.14826276550851003","0.997498627295467",,"0",,,"0","0",,,"953.6864947975","0.007287208667215165","0.997498627295467",
Omansh Enterprises Ltd,OMANSH,"Textiles","1.775","-0.8905109489051096","0.4644464446444645",,"187.20238095238096","11.695652173913043",,"187.20238095238096","224.38524590163934","755.1022304832713","31.208178438661715","-497.7936499513","0.23582474226804123","0.44374437443744374",
BMB Music and Magnetics Ltd,BMBMUMG,"Movies & TV Serials","1.7694324000000001","0","1.943502824858757",,"0","0",,"0",,,,,"0","0.3276836158192091",
Omega Interactive Technologies Ltd,OMEGAIN,,"1.765","2.555555555555556",,"200.00000000000222","0",,"2.4390243902439046","0","0",,,,"0.28395061728395066",,
Edelweiss ETF-Nifty Bank,EBANK,"Equity","1.7649299939999998",,,,,,,,,,,,,,
Regal Entertainement and Consultants Ltd,REGAL,"Diversified Financials","1.7357365","1.4999999999999996","1.6666666666666667",,"7.954545454545457",,,"7.954545454545457","0",,,,"0.047619047619047616","1.6666666666666667",
Swadeshi Industries and Leasing Ltd,SWADEIN,"Plastic Products","1.72005405","0.12714776632302405","7.933333333333334",,"0.617283950617284",,,"0.617283950617284","286.0810810810811","1993.461538461538","0","1909.3032243465","0.03940362087326943","7.933333333333334",
Ashoka Refineries Ltd,ASHOKRE,"Oil & Gas - Refining & Marketing","1.6941462","7.672131147540983","3.08","43.90243902439031","6.224066390041493",,"6.382978723404261","6.224066390041493","72.53205128205128","39.170731707317074","0",,"0.9034749034749034","3.08",
Shah Foods Ltd,SHAHFOOD,"Packaged Foods & Meats","1.6804852317093901","0","4.5",,,,,,,,,,"0","4.5",
Sree Jayalakshmi Autospin Ltd,SREEJAYA,"Commodities Trading","1.679325","2.551282051282051","1.853658536585366",,,"2.359712230215827",,,"140.31407035175877","168.03353658536585","154.6798780487805",,"0.9778869778869778","1.7560975609756098",
Gretex Industries Ltd,GRETEX,"Apparel & Accessories","1.67706","3.5596816976127323","3.5555555555555554","31.707317073170678","0","4.772563176895308","6.499999999999987","18.80733944954129","27.198211624441132","19.60287443267776","76.4788199697428",,"2.580769230769231","1.3888888888888888","9.749999999999979"
Blue Chip India Ltd,BLUECHIP,"Asset Management","1.6591302","-0.0016963528413910095","0.021103896103896083",,"0",,,"0","0",,,,"0.0011554015020219526","0.01948051948051946",
Gyan Developers and Builders Ltd,GYANDEV,"Real Estate","1.656","0.009287925696594425","6.5087719298245625",,"0","0",,"0","1703.3333333333335",,,,"0.006507592190889369","1.8421052631578954",
Ganesh Holdings Ltd,GANHOLD,"Investment Banking & Brokerage","1.63215","0.009302325581395347","106",,"0",,,"0","0",,,,"0.009216589861751152","106",
IDream Film Infrastructure Company Ltd,SOFTBPO,"Movies & TV Serials","1.62","-0.03571428571428571","0.03125",,,,,,"0",,,,"1","0.03125","-0.32142857142857145"
Scan Projects Ltd,SCANPRO,"Industrial Machinery","1.6176679","1.4219512195121953","2.8928571428571432","10.852713178294602","1.7278617710583157","29.916666666666668","5.825242718446614","20.302375809935207","195.647512864494","73.2033426183844","12.200557103064067",,"0.8624260355029586","2.839285714285715","10.500000000000021"
CES Ltd,CESL,"IT Services & Consulting","1.6016","4.323297723103485","2.280375948363719","34.12949640287767","0",,"17.84518119896134","5.10899182561308","62.75259584664537","9066.038461538461","0",,"1.631668974505172","2.280375948363719","158.06666666666655"
Five X Tradecom Ltd,FIVEXTRADE,"Diversified Financials","1.5826888","0.1418713773116202","302.83333333333337","16.666666666665325","0",,"0.051894135962635105","0","0",,,,"0.13347182549987013","302.83333333333337",
Gagan Polycot India Ltd,GAGANPO,"Apparel & Accessories","1.57","0.002340550029256876","12.645569620253164",,"0","0",,"0","40880.00000000001",,,,"0.0014409221902017292","6.3164556962025316",
Futuristic Securities Ltd,FUTURSEC,"Investment Banking & Brokerage","1.5639","0.06862745098039216","102",,"0.684931506849315",,,"0.684931506849315","0",,,,"0.04745762711864407","102",
AAR Shyam India Investment Company Ltd,AARSHYAM,"Investment Banking & Brokerage","1.548","0.42477876106194695","36.5","13.888888888888918","8.15347721822542",,"1.1037527593818983","8.15347721822542","243.33333333333337",,,,"0.05607476635514019","36.5",
Fourth Generation Information Systems Ltd,4THGEN,"IT Services & Consulting","1.54425","0","0.8319327731092437",,,,,,,,,,"0","0.8319327731092437",
Euro Asia Exports Ltd,EUROASIA,"Commodities Trading","1.5248736","1.072463768115942","1.5","3.8461538461538494","0",,"2.061855670103095","102.22222222222223","453.78378378378375","20.27777777777778","0",,"0.42045454545454547","1.5",
Galada Power and Telecommunication Ltd,GALADA,"Electrical Components & Equipments","1.5129557599999999","-0.0010012515644555692","0.09546539379474939",,,"0",,,"0",,,,"0.00606366851945427","0.0951670644391408","-5.937500000000001"
Mahan Industries Ltd,MAHANIN,"Specialized Finance","1.512","0.417391304347826","1.4824561403508774",,"0",,,"0","2349.6875",,,"2942.0051853286","0.11383399209486166","1.4473684210526316",
Wellness Noni Ltd,WELLNESS,"FMCG - Foods","1.5104","2.227979274611399","3",,"0","8.1",,"0","63.66279069767442","236.57407407407408","45.06172839506173",,"0.7178631051752921","3",
Integra Switchgear Ltd,INTEGSW,,"1.4321552","0","0.5258620689655173",,"0",,,"170.00000000000006",,"365","0",,"0","0.5258620689655173",
Supra Trends Ltd,SUPRATRE,"Apparel & Accessories","1.425","0","12.156249999999998",,,,,,,,,,"0","12.156249999999998",
Sheraton Properties and Finance Ltd,ZSHERAPR,"Real Estate","1.3824","2.2397476340694005","271","25299.99999992809","0",,"2.192385029512875","0","0",,,,"0.022103231430172465","271",
Chandrima Mercantiles Ltd,CHANDRIMA,"Precious Metals, Jewellery & Watches","1.3820625","-6.242519685039369","0.7120387174833636","0.12070006035001388",,"656.3333333333334","0.12128562765310669",,"34.80575176589304","179.71940071102082","0.5561198577958354",,"2.045407636738906","0.7084089534180277",
Sri Vajra Granites Ltd,SRIVAJRA,"Building Products - Granite","1.379818","0","0.1866883116883117",,,,,,,,,,"0","0.1866883116883117",
Valley Magnesite Company Ltd,VALLEY,"Conglomerates","1.37832452449136","0.10167029774872911","358.00000000000165","109.6774193548387","0",,"7.142857142857142","0","0",,,,"0.0975609756097561","358.00000000000165",
R R Securities Ltd,RRSECUR,"Consumer Finance","1.3762536","0.03753351206434317","17.130434782608695","8.695652173913038","0",,"0.42105263157894746","1.9911504424778763","0",,,,"0.02959830866807611","3.130434782608695",
Savant Infocomm Ltd,SAVINFOCO,"Academic & Educational Services","1.3555003","0","0",,,,,,,,,,"0","0","-0.6428571428571428"
Pulsar International Ltd,PULSRIN,"Asset Management","1.326","0.024896265560165973",,,"0",,,"0","3244.444444444445",,,,"0.024226110363391652",,
Aneri Fincap Ltd,ANERI,"Specialized Finance","1.325764","-0.03566807313642757","0.011759581881533102",,,,,,"0",,,,"0.03470929595970656","0.011759581881533102",
Omkar Overseas Ltd,OMKAR,"Textiles","1.28","0.3731884057971015","4.5600000000000005",,"0",,,"0","352.5970873786408","66.53645833333333","0",,"0.32854864433811803","4.5600000000000005",
Jatalia Global Ventures Ltd,JATALIA,"IT Services & Consulting","1.2784734","0.002042900919305414","2.6952965235173822",,"0","0.18181818181818182",,"39.2485549132948","114883.75","76467.49999999999","2007.5",,"0.0009865581452706868","2.690184049079754",
